图片1名,图片2名,分辨率1,分辨率2,相似性检验结果
2019-09-27_BardenasDesert_ZH-CN1357611840_768x1280.jpg,2019-09-28_BloomingJacaranda_ZH-CN1456780313_1280x768.jpg,768x1280,1280x768,0.00921346
2019-09-27_BardenasDesert_ZH-CN1357611840_768x1280.jpg,2019-09-28_BloomingJacaranda_ZH-CN1456780313_1024x768.jpg,768x1280,1024x768,0.0988461
2019-09-27_BardenasDesert_ZH-CN1357611840_768x1280.jpg,2019-09-28_BloomingJacaranda_ZH-CN1456780313_800x600.jpg,768x1280,800x600,0.0993279
2019-09-27_BardenasDesert_ZH-CN1357611840_768x1280.jpg,2019-09-28_BloomingJacaranda_ZH-CN1456780313_800x480.jpg,768x1280,800x480,0.0263006
2019-09-27_BardenasDesert_ZH-CN1357611840_768x1280.jpg,2019-09-28_BloomingJacaranda_ZH-CN1456780313_768x1280.jpg,768x1280,768x1280,0.0961639
2019-09-27_BardenasDesert_ZH-CN1357611840_768x1280.jpg,2019-09-28_BloomingJacaranda_ZH-CN1456780313_720x1280.jpg,768x1280,720x1280,0.0954675
2019-09-27_BardenasDesert_ZH-CN1357611840_768x1280.jpg,2019-09-28_BloomingJacaranda_ZH-CN1456780313_640x480.jpg,768x1280,640x480,0.0940775
2019-09-27_BardenasDesert_ZH-CN1357611840_768x1280.jpg,2019-09-28_BloomingJacaranda_ZH-CN1456780313_480x800.jpg,768x1280,480x800,0.088737
2019-09-27_BardenasDesert_ZH-CN1357611840_768x1280.jpg,2019-09-28_BloomingJacaranda_ZH-CN1456780313_400x240.jpg,768x1280,400x240,0.0129894
2019-09-27_BardenasDesert_ZH-CN1357611840_768x1280.jpg,2019-09-28_BloomingJacaranda_ZH-CN1456780313_320x240.jpg,768x1280,320x240,0.0794156
2019-09-27_BardenasDesert_ZH-CN1357611840_768x1280.jpg,2019-09-28_BloomingJacaranda_ZH-CN1456780313_240x320.jpg,768x1280,240x320,0.0175454
2019-09-29_ClavijoLandscape_ZH-CN1525245124_768x1280.jpg,2019-09-30_CrimsonRosella_ZH-CN1581892400_1920x1080.jpg,768x1280,1920x1080,0.0203192
2019-09-29_ClavijoLandscape_ZH-CN1525245124_768x1280.jpg,2019-09-30_CrimsonRosella_ZH-CN1581892400_1366x768.jpg,768x1280,1366x768,0.0151398
2019-09-29_ClavijoLandscape_ZH-CN1525245124_768x1280.jpg,2019-09-30_CrimsonRosella_ZH-CN1581892400_1280x768.jpg,768x1280,1280x768,0.00135642
2019-09-29_ClavijoLandscape_ZH-CN1525245124_768x1280.jpg,2019-09-30_CrimsonRosella_ZH-CN1581892400_1024x768.jpg,768x1280,1024x768,0.00325922
2019-09-29_ClavijoLandscape_ZH-CN1525245124_768x1280.jpg,2019-09-30_CrimsonRosella_ZH-CN1581892400_800x600.jpg,768x1280,800x600,-0.00163379
2019-09-29_ClavijoLandscape_ZH-CN1525245124_768x1280.jpg,2019-09-30_CrimsonRosella_ZH-CN1581892400_800x480.jpg,768x1280,800x480,-0.000790163
2019-09-29_ClavijoLandscape_ZH-CN1525245124_768x1280.jpg,2019-09-30_CrimsonRosella_ZH-CN1581892400_768x1280.jpg,768x1280,768x1280,-0.00472801
2019-09-29_ClavijoLandscape_ZH-CN1525245124_768x1280.jpg,2019-09-30_CrimsonRosella_ZH-CN1581892400_720x1280.jpg,768x1280,720x1280,-0.00378264
2019-09-29_ClavijoLandscape_ZH-CN1525245124_768x1280.jpg,2019-09-30_CrimsonRosella_ZH-CN1581892400_640x480.jpg,768x1280,640x480,-0.00253122
2019-09-29_ClavijoLandscape_ZH-CN1525245124_768x1280.jpg,2019-09-30_CrimsonRosella_ZH-CN1581892400_480x800.jpg,768x1280,480x800,-0.00314239
2019-09-29_ClavijoLandscape_ZH-CN1525245124_768x1280.jpg,2019-09-30_CrimsonRosella_ZH-CN1581892400_400x240.jpg,768x1280,400x240,-0.00327243
2019-09-29_ClavijoLandscape_ZH-CN1525245124_768x1280.jpg,2019-09-30_CrimsonRosella_ZH-CN1581892400_320x240.jpg,768x1280,320x240,-0.00555183
2019-09-29_ClavijoLandscape_ZH-CN1525245124_768x1280.jpg,2019-09-30_CrimsonRosella_ZH-CN1581892400_240x320.jpg,768x1280,240x320,-0.0103897
2019-10-01_NationalDay70_ZH-CN1636316274_768x1280.jpg,2019-10-02_TrossachsAutumn_ZH-CN1693535266_1920x1080.jpg,768x1280,1920x1080,0.0819499
2019-10-01_NationalDay70_ZH-CN1636316274_768x1280.jpg,2019-10-02_TrossachsAutumn_ZH-CN1693535266_1366x768.jpg,768x1280,1366x768,0.0814281
2019-10-01_NationalDay70_ZH-CN1636316274_768x1280.jpg,2019-10-02_TrossachsAutumn_ZH-CN1693535266_1280x768.jpg,768x1280,1280x768,0.0871344
2019-10-01_NationalDay70_ZH-CN1636316274_768x1280.jpg,2019-10-02_TrossachsAutumn_ZH-CN1693535266_1024x768.jpg,768x1280,1024x768,0.10459
2019-10-01_NationalDay70_ZH-CN1636316274_768x1280.jpg,2019-10-02_TrossachsAutumn_ZH-CN1693535266_800x600.jpg,768x1280,800x600,0.106548
2019-10-01_NationalDay70_ZH-CN1636316274_768x1280.jpg,2019-10-02_TrossachsAutumn_ZH-CN1693535266_800x480.jpg,768x1280,800x480,0.0662474
2019-10-01_NationalDay70_ZH-CN1636316274_768x1280.jpg,2019-10-02_TrossachsAutumn_ZH-CN1693535266_768x1280.jpg,768x1280,768x1280,0.102489
2019-10-01_NationalDay70_ZH-CN1636316274_768x1280.jpg,2019-10-02_TrossachsAutumn_ZH-CN1693535266_720x1280.jpg,768x1280,720x1280,0.10534
2019-10-01_NationalDay70_ZH-CN1636316274_768x1280.jpg,2019-10-02_TrossachsAutumn_ZH-CN1693535266_640x480.jpg,768x1280,640x480,0.105859
2019-10-01_NationalDay70_ZH-CN1636316274_768x1280.jpg,2019-10-02_TrossachsAutumn_ZH-CN1693535266_480x800.jpg,768x1280,480x800,0.129039
2019-10-01_NationalDay70_ZH-CN1636316274_768x1280.jpg,2019-10-02_TrossachsAutumn_ZH-CN1693535266_400x240.jpg,768x1280,400x240,0.062339
2019-10-01_NationalDay70_ZH-CN1636316274_768x1280.jpg,2019-10-02_TrossachsAutumn_ZH-CN1693535266_320x240.jpg,768x1280,320x240,0.100855
2019-10-01_NationalDay70_ZH-CN1636316274_768x1280.jpg,2019-10-02_TrossachsAutumn_ZH-CN1693535266_240x320.jpg,768x1280,240x320,0.131117
2019-10-03_AdelieBreeding_ZH-CN1750945258_768x1280.jpg,2019-10-04_JupiterJunoCam_ZH-CN1843443643_1920x1080.jpg,768x1280,1920x1080,0.0183112
2019-10-03_AdelieBreeding_ZH-CN1750945258_768x1280.jpg,2019-10-04_JupiterJunoCam_ZH-CN1843443643_1366x768.jpg,768x1280,1366x768,0.0182896
2019-10-03_AdelieBreeding_ZH-CN1750945258_768x1280.jpg,2019-10-04_JupiterJunoCam_ZH-CN1843443643_1280x768.jpg,768x1280,1280x768,0.0176553
2019-10-03_AdelieBreeding_ZH-CN1750945258_768x1280.jpg,2019-10-04_JupiterJunoCam_ZH-CN1843443643_1024x768.jpg,768x1280,1024x768,0.0171191
2019-10-03_AdelieBreeding_ZH-CN1750945258_768x1280.jpg,2019-10-04_JupiterJunoCam_ZH-CN1843443643_800x600.jpg,768x1280,800x600,0.0168005
2019-10-03_AdelieBreeding_ZH-CN1750945258_768x1280.jpg,2019-10-04_JupiterJunoCam_ZH-CN1843443643_800x480.jpg,768x1280,800x480,0.0179301
2019-10-03_AdelieBreeding_ZH-CN1750945258_768x1280.jpg,2019-10-04_JupiterJunoCam_ZH-CN1843443643_768x1280.jpg,768x1280,768x1280,0.014747
2019-10-03_AdelieBreeding_ZH-CN1750945258_768x1280.jpg,2019-10-04_JupiterJunoCam_ZH-CN1843443643_720x1280.jpg,768x1280,720x1280,0.0145971
2019-10-03_AdelieBreeding_ZH-CN1750945258_768x1280.jpg,2019-10-04_JupiterJunoCam_ZH-CN1843443643_640x480.jpg,768x1280,640x480,0.0167583
2019-10-03_AdelieBreeding_ZH-CN1750945258_768x1280.jpg,2019-10-04_JupiterJunoCam_ZH-CN1843443643_480x800.jpg,768x1280,480x800,0.0147845
2019-10-03_AdelieBreeding_ZH-CN1750945258_768x1280.jpg,2019-10-04_JupiterJunoCam_ZH-CN1843443643_400x240.jpg,768x1280,400x240,0.0175096
2019-10-03_AdelieBreeding_ZH-CN1750945258_768x1280.jpg,2019-10-04_JupiterJunoCam_ZH-CN1843443643_320x240.jpg,768x1280,320x240,0.0164587
2019-10-03_AdelieBreeding_ZH-CN1750945258_768x1280.jpg,2019-10-04_JupiterJunoCam_ZH-CN1843443643_240x320.jpg,768x1280,240x320,0.0149925
2019-10-05_TinternAbbey_ZH-CN1922933358_768x1280.jpg,2019-10-06_MarlboroughSounds_ZH-CN2539444443_1920x1080.jpg,768x1280,1920x1080,-0.0101494
2019-10-05_TinternAbbey_ZH-CN1922933358_768x1280.jpg,2019-10-06_MarlboroughSounds_ZH-CN2539444443_1366x768.jpg,768x1280,1366x768,-0.00616342
2019-10-05_TinternAbbey_ZH-CN1922933358_768x1280.jpg,2019-10-06_MarlboroughSounds_ZH-CN2539444443_1280x768.jpg,768x1280,1280x768,-0.00474543
2019-10-05_TinternAbbey_ZH-CN1922933358_768x1280.jpg,2019-10-06_MarlboroughSounds_ZH-CN2539444443_1024x768.jpg,768x1280,1024x768,-0.00137966
2019-10-05_TinternAbbey_ZH-CN1922933358_768x1280.jpg,2019-10-06_MarlboroughSounds_ZH-CN2539444443_800x600.jpg,768x1280,800x600,-0.00779054
2019-10-05_TinternAbbey_ZH-CN1922933358_768x1280.jpg,2019-10-06_MarlboroughSounds_ZH-CN2539444443_800x480.jpg,768x1280,800x480,0.00940061
2019-10-05_TinternAbbey_ZH-CN1922933358_768x1280.jpg,2019-10-06_MarlboroughSounds_ZH-CN2539444443_768x1280.jpg,768x1280,768x1280,0.0130328
2019-10-05_TinternAbbey_ZH-CN1922933358_768x1280.jpg,2019-10-06_MarlboroughSounds_ZH-CN2539444443_720x1280.jpg,768x1280,720x1280,0.00914699
2019-10-05_TinternAbbey_ZH-CN1922933358_768x1280.jpg,2019-10-06_MarlboroughSounds_ZH-CN2539444443_640x480.jpg,768x1280,640x480,-0.0126994
2019-10-05_TinternAbbey_ZH-CN1922933358_768x1280.jpg,2019-10-06_MarlboroughSounds_ZH-CN2539444443_480x800.jpg,768x1280,480x800,0.00211618
2019-10-05_TinternAbbey_ZH-CN1922933358_768x1280.jpg,2019-10-06_MarlboroughSounds_ZH-CN2539444443_400x240.jpg,768x1280,400x240,0.00906356
2019-10-05_TinternAbbey_ZH-CN1922933358_768x1280.jpg,2019-10-06_MarlboroughSounds_ZH-CN2539444443_320x240.jpg,768x1280,320x240,-0.0201324
2019-10-05_TinternAbbey_ZH-CN1922933358_768x1280.jpg,2019-10-06_MarlboroughSounds_ZH-CN2539444443_240x320.jpg,768x1280,240x320,-0.0190832
2019-10-07_GreaterFlamingo_ZH-CN2596334768_768x1280.jpg,2019-10-08_WorldOctopus_ZH-CN2670477302_1920x1080.jpg,768x1280,1920x1080,0.0218541
2019-10-07_GreaterFlamingo_ZH-CN2596334768_768x1280.jpg,2019-10-08_WorldOctopus_ZH-CN2670477302_1366x768.jpg,768x1280,1366x768,0.021828
2019-10-07_GreaterFlamingo_ZH-CN2596334768_768x1280.jpg,2019-10-08_WorldOctopus_ZH-CN2670477302_1280x768.jpg,768x1280,1280x768,0.022041
2019-10-07_GreaterFlamingo_ZH-CN2596334768_768x1280.jpg,2019-10-08_WorldOctopus_ZH-CN2670477302_1024x768.jpg,768x1280,1024x768,0.0219022
2019-10-07_GreaterFlamingo_ZH-CN2596334768_768x1280.jpg,2019-10-08_WorldOctopus_ZH-CN2670477302_800x600.jpg,768x1280,800x600,0.0220352
2019-10-07_GreaterFlamingo_ZH-CN2596334768_768x1280.jpg,2019-10-08_WorldOctopus_ZH-CN2670477302_800x480.jpg,768x1280,800x480,0.022041
2019-10-07_GreaterFlamingo_ZH-CN2596334768_768x1280.jpg,2019-10-08_WorldOctopus_ZH-CN2670477302_768x1280.jpg,768x1280,768x1280,0.0219417
2019-10-07_GreaterFlamingo_ZH-CN2596334768_768x1280.jpg,2019-10-08_WorldOctopus_ZH-CN2670477302_720x1280.jpg,768x1280,720x1280,0.021969
2019-10-07_GreaterFlamingo_ZH-CN2596334768_768x1280.jpg,2019-10-08_WorldOctopus_ZH-CN2670477302_640x480.jpg,768x1280,640x480,0.0221418
2019-10-07_GreaterFlamingo_ZH-CN2596334768_768x1280.jpg,2019-10-08_WorldOctopus_ZH-CN2670477302_480x800.jpg,768x1280,480x800,0.0220896
2019-10-07_GreaterFlamingo_ZH-CN2596334768_768x1280.jpg,2019-10-08_WorldOctopus_ZH-CN2670477302_400x240.jpg,768x1280,400x240,0.0223119
2019-10-07_GreaterFlamingo_ZH-CN2596334768_768x1280.jpg,2019-10-08_WorldOctopus_ZH-CN2670477302_320x240.jpg,768x1280,320x240,0.0222152
2019-10-07_GreaterFlamingo_ZH-CN2596334768_768x1280.jpg,2019-10-08_WorldOctopus_ZH-CN2670477302_240x320.jpg,768x1280,240x320,0.0222928
2019-10-09_GrandCanyonEast_ZH-CN2721062078_768x1280.jpg,2019-10-10_BubbleNebula_ZH-CN2787112807_1920x1080.jpg,768x1280,1920x1080,0.073975
2019-10-09_GrandCanyonEast_ZH-CN2721062078_768x1280.jpg,2019-10-10_BubbleNebula_ZH-CN2787112807_1366x768.jpg,768x1280,1366x768,0.0684255
2019-10-09_GrandCanyonEast_ZH-CN2721062078_768x1280.jpg,2019-10-10_BubbleNebula_ZH-CN2787112807_1280x768.jpg,768x1280,1280x768,0.0630046
2019-10-09_GrandCanyonEast_ZH-CN2721062078_768x1280.jpg,2019-10-10_BubbleNebula_ZH-CN2787112807_1024x768.jpg,768x1280,1024x768,0.0612683
2019-10-09_GrandCanyonEast_ZH-CN2721062078_768x1280.jpg,2019-10-10_BubbleNebula_ZH-CN2787112807_800x600.jpg,768x1280,800x600,0.0594239
2019-10-09_GrandCanyonEast_ZH-CN2721062078_768x1280.jpg,2019-10-10_BubbleNebula_ZH-CN2787112807_800x480.jpg,768x1280,800x480,0.0423801
2019-10-09_GrandCanyonEast_ZH-CN2721062078_768x1280.jpg,2019-10-10_BubbleNebula_ZH-CN2787112807_768x1280.jpg,768x1280,768x1280,0.13407
2019-10-09_GrandCanyonEast_ZH-CN2721062078_768x1280.jpg,2019-10-10_BubbleNebula_ZH-CN2787112807_720x1280.jpg,768x1280,720x1280,0.135399
2019-10-09_GrandCanyonEast_ZH-CN2721062078_768x1280.jpg,2019-10-10_BubbleNebula_ZH-CN2787112807_640x480.jpg,768x1280,640x480,0.0583344
2019-10-09_GrandCanyonEast_ZH-CN2721062078_768x1280.jpg,2019-10-10_BubbleNebula_ZH-CN2787112807_480x800.jpg,768x1280,480x800,0.116781
2019-10-09_GrandCanyonEast_ZH-CN2721062078_768x1280.jpg,2019-10-10_BubbleNebula_ZH-CN2787112807_400x240.jpg,768x1280,400x240,0.0478774
2019-10-09_GrandCanyonEast_ZH-CN2721062078_768x1280.jpg,2019-10-10_BubbleNebula_ZH-CN2787112807_320x240.jpg,768x1280,320x240,0.0660712
2019-10-09_GrandCanyonEast_ZH-CN2721062078_768x1280.jpg,2019-10-10_BubbleNebula_ZH-CN2787112807_240x320.jpg,768x1280,240x320,0.11479
2019-10-11_RedRocksArches_ZH-CN5664546697_768x1280.jpg,2019-10-12_BarcolanaTrieste_ZH-CN5745744257_1920x1080.jpg,768x1280,1920x1080,-0.0223394
2019-10-11_RedRocksArches_ZH-CN5664546697_768x1280.jpg,2019-10-12_BarcolanaTrieste_ZH-CN5745744257_1366x768.jpg,768x1280,1366x768,-0.02675
2019-10-11_RedRocksArches_ZH-CN5664546697_768x1280.jpg,2019-10-12_BarcolanaTrieste_ZH-CN5745744257_1280x768.jpg,768x1280,1280x768,-0.0275988
2019-10-11_RedRocksArches_ZH-CN5664546697_768x1280.jpg,2019-10-12_BarcolanaTrieste_ZH-CN5745744257_1024x768.jpg,768x1280,1024x768,-0.022325
2019-10-11_RedRocksArches_ZH-CN5664546697_768x1280.jpg,2019-10-12_BarcolanaTrieste_ZH-CN5745744257_800x600.jpg,768x1280,800x600,-0.022749
2019-10-11_RedRocksArches_ZH-CN5664546697_768x1280.jpg,2019-10-12_BarcolanaTrieste_ZH-CN5745744257_800x480.jpg,768x1280,800x480,-0.0219525
2019-10-11_RedRocksArches_ZH-CN5664546697_768x1280.jpg,2019-10-12_BarcolanaTrieste_ZH-CN5745744257_768x1280.jpg,768x1280,768x1280,-0.0267609
2019-10-11_RedRocksArches_ZH-CN5664546697_768x1280.jpg,2019-10-12_BarcolanaTrieste_ZH-CN5745744257_720x1280.jpg,768x1280,720x1280,-0.0264691
2019-10-11_RedRocksArches_ZH-CN5664546697_768x1280.jpg,2019-10-12_BarcolanaTrieste_ZH-CN5745744257_640x480.jpg,768x1280,640x480,-0.0230491
2019-10-11_RedRocksArches_ZH-CN5664546697_768x1280.jpg,2019-10-12_BarcolanaTrieste_ZH-CN5745744257_480x800.jpg,768x1280,480x800,-0.0253383
2019-10-11_RedRocksArches_ZH-CN5664546697_768x1280.jpg,2019-10-12_BarcolanaTrieste_ZH-CN5745744257_400x240.jpg,768x1280,400x240,-0.0232496
2019-10-11_RedRocksArches_ZH-CN5664546697_768x1280.jpg,2019-10-12_BarcolanaTrieste_ZH-CN5745744257_320x240.jpg,768x1280,320x240,-0.0242481
2019-10-11_RedRocksArches_ZH-CN5664546697_768x1280.jpg,2019-10-12_BarcolanaTrieste_ZH-CN5745744257_240x320.jpg,768x1280,240x320,-0.0219922
2019-10-13_CompressionFossil_ZH-CN5809840201_768x1280.jpg,2019-10-14_AlbertaThanksgiving_ZH-CN5899007960_1920x1080.jpg,768x1280,1920x1080,-0.0199075
2019-10-13_CompressionFossil_ZH-CN5809840201_768x1280.jpg,2019-10-14_AlbertaThanksgiving_ZH-CN5899007960_1366x768.jpg,768x1280,1366x768,-0.0194575
2019-10-13_CompressionFossil_ZH-CN5809840201_768x1280.jpg,2019-10-14_AlbertaThanksgiving_ZH-CN5899007960_1280x768.jpg,768x1280,1280x768,-0.0194641
2019-10-13_CompressionFossil_ZH-CN5809840201_768x1280.jpg,2019-10-14_AlbertaThanksgiving_ZH-CN5899007960_1024x768.jpg,768x1280,1024x768,-0.0161025
2019-10-13_CompressionFossil_ZH-CN5809840201_768x1280.jpg,2019-10-14_AlbertaThanksgiving_ZH-CN5899007960_800x600.jpg,768x1280,800x600,-0.0162183
2019-10-13_CompressionFossil_ZH-CN5809840201_768x1280.jpg,2019-10-14_AlbertaThanksgiving_ZH-CN5899007960_800x480.jpg,768x1280,800x480,-0.0189501
2019-10-13_CompressionFossil_ZH-CN5809840201_768x1280.jpg,2019-10-14_AlbertaThanksgiving_ZH-CN5899007960_768x1280.jpg,768x1280,768x1280,-0.0031094
2019-10-13_CompressionFossil_ZH-CN5809840201_768x1280.jpg,2019-10-14_AlbertaThanksgiving_ZH-CN5899007960_720x1280.jpg,768x1280,720x1280,-0.00228212
2019-10-13_CompressionFossil_ZH-CN5809840201_768x1280.jpg,2019-10-14_AlbertaThanksgiving_ZH-CN5899007960_640x480.jpg,768x1280,640x480,-0.0152866
2019-10-13_CompressionFossil_ZH-CN5809840201_768x1280.jpg,2019-10-14_AlbertaThanksgiving_ZH-CN5899007960_480x800.jpg,768x1280,480x800,-0.00623355
2019-10-13_CompressionFossil_ZH-CN5809840201_768x1280.jpg,2019-10-14_AlbertaThanksgiving_ZH-CN5899007960_400x240.jpg,768x1280,400x240,-0.0194389
2019-10-13_CompressionFossil_ZH-CN5809840201_768x1280.jpg,2019-10-14_AlbertaThanksgiving_ZH-CN5899007960_320x240.jpg,768x1280,320x240,-0.0151172
2019-10-13_CompressionFossil_ZH-CN5809840201_768x1280.jpg,2019-10-14_AlbertaThanksgiving_ZH-CN5899007960_240x320.jpg,768x1280,240x320,-0.00909977
2019-10-15_MaldivesDragonfly_ZH-CN5949519396_768x1280.jpg,2019-10-16_AcadiaBlueberries_ZH-CN6014510748_1920x1080.jpg,768x1280,1920x1080,-0.00563175
2019-10-15_MaldivesDragonfly_ZH-CN5949519396_768x1280.jpg,2019-10-16_AcadiaBlueberries_ZH-CN6014510748_1366x768.jpg,768x1280,1366x768,0.00743219
2019-10-15_MaldivesDragonfly_ZH-CN5949519396_768x1280.jpg,2019-10-16_AcadiaBlueberries_ZH-CN6014510748_1280x768.jpg,768x1280,1280x768,0.00219489
2019-10-15_MaldivesDragonfly_ZH-CN5949519396_768x1280.jpg,2019-10-16_AcadiaBlueberries_ZH-CN6014510748_1024x768.jpg,768x1280,1024x768,-0.0020681
2019-10-15_MaldivesDragonfly_ZH-CN5949519396_768x1280.jpg,2019-10-16_AcadiaBlueberries_ZH-CN6014510748_800x600.jpg,768x1280,800x600,-0.0133581
2019-10-15_MaldivesDragonfly_ZH-CN5949519396_768x1280.jpg,2019-10-16_AcadiaBlueberries_ZH-CN6014510748_800x480.jpg,768x1280,800x480,-0.0140835
2019-10-15_MaldivesDragonfly_ZH-CN5949519396_768x1280.jpg,2019-10-16_AcadiaBlueberries_ZH-CN6014510748_768x1280.jpg,768x1280,768x1280,-0.00782036
2019-10-15_MaldivesDragonfly_ZH-CN5949519396_768x1280.jpg,2019-10-16_AcadiaBlueberries_ZH-CN6014510748_720x1280.jpg,768x1280,720x1280,-0.00629806
2019-10-15_MaldivesDragonfly_ZH-CN5949519396_768x1280.jpg,2019-10-16_AcadiaBlueberries_ZH-CN6014510748_640x480.jpg,768x1280,640x480,-0.0131528
2019-10-15_MaldivesDragonfly_ZH-CN5949519396_768x1280.jpg,2019-10-16_AcadiaBlueberries_ZH-CN6014510748_480x800.jpg,768x1280,480x800,-0.0167504
2019-10-15_MaldivesDragonfly_ZH-CN5949519396_768x1280.jpg,2019-10-16_AcadiaBlueberries_ZH-CN6014510748_400x240.jpg,768x1280,400x240,-0.0139857
2019-10-15_MaldivesDragonfly_ZH-CN5949519396_768x1280.jpg,2019-10-16_AcadiaBlueberries_ZH-CN6014510748_320x240.jpg,768x1280,320x240,-0.0141774
2019-10-15_MaldivesDragonfly_ZH-CN5949519396_768x1280.jpg,2019-10-16_AcadiaBlueberries_ZH-CN6014510748_240x320.jpg,768x1280,240x320,-0.0150675
2019-10-17_LeavesGoldfish_ZH-CN6109097460_768x1280.jpg,2019-10-18_UncompahgreForest_ZH-CN6161020948_1920x1080.jpg,768x1280,1920x1080,0.0627537
2019-10-17_LeavesGoldfish_ZH-CN6109097460_768x1280.jpg,2019-10-18_UncompahgreForest_ZH-CN6161020948_1366x768.jpg,768x1280,1366x768,0.0660469
2019-10-17_LeavesGoldfish_ZH-CN6109097460_768x1280.jpg,2019-10-18_UncompahgreForest_ZH-CN6161020948_1280x768.jpg,768x1280,1280x768,0.0672391
2019-10-17_LeavesGoldfish_ZH-CN6109097460_768x1280.jpg,2019-10-18_UncompahgreForest_ZH-CN6161020948_1024x768.jpg,768x1280,1024x768,0.0530105
2019-10-17_LeavesGoldfish_ZH-CN6109097460_768x1280.jpg,2019-10-18_UncompahgreForest_ZH-CN6161020948_800x600.jpg,768x1280,800x600,0.0489389
2019-10-17_LeavesGoldfish_ZH-CN6109097460_768x1280.jpg,2019-10-18_UncompahgreForest_ZH-CN6161020948_800x480.jpg,768x1280,800x480,0.0440374
2019-10-17_LeavesGoldfish_ZH-CN6109097460_768x1280.jpg,2019-10-18_UncompahgreForest_ZH-CN6161020948_768x1280.jpg,768x1280,768x1280,0.0676983
2019-10-17_LeavesGoldfish_ZH-CN6109097460_768x1280.jpg,2019-10-18_UncompahgreForest_ZH-CN6161020948_720x1280.jpg,768x1280,720x1280,0.0647934
2019-10-17_LeavesGoldfish_ZH-CN6109097460_768x1280.jpg,2019-10-18_UncompahgreForest_ZH-CN6161020948_640x480.jpg,768x1280,640x480,0.0533961
2019-10-17_LeavesGoldfish_ZH-CN6109097460_768x1280.jpg,2019-10-18_UncompahgreForest_ZH-CN6161020948_480x800.jpg,768x1280,480x800,0.0663802
2019-10-17_LeavesGoldfish_ZH-CN6109097460_768x1280.jpg,2019-10-18_UncompahgreForest_ZH-CN6161020948_400x240.jpg,768x1280,400x240,0.0463426
2019-10-17_LeavesGoldfish_ZH-CN6109097460_768x1280.jpg,2019-10-18_UncompahgreForest_ZH-CN6161020948_320x240.jpg,768x1280,320x240,0.0523911
2019-10-17_LeavesGoldfish_ZH-CN6109097460_768x1280.jpg,2019-10-18_UncompahgreForest_ZH-CN6161020948_240x320.jpg,768x1280,240x320,0.0739295
2019-10-19_HalfMoonBayPumpkin_ZH-CN6219747714_768x1280.jpg,2019-10-20_PaleSloth_ZH-CN6293546034_1920x1080.jpg,768x1280,1920x1080,0.171231
2019-10-19_HalfMoonBayPumpkin_ZH-CN6219747714_768x1280.jpg,2019-10-20_PaleSloth_ZH-CN6293546034_1366x768.jpg,768x1280,1366x768,0.136504
2019-10-19_HalfMoonBayPumpkin_ZH-CN6219747714_768x1280.jpg,2019-10-20_PaleSloth_ZH-CN6293546034_1280x768.jpg,768x1280,1280x768,0.149383
2019-10-19_HalfMoonBayPumpkin_ZH-CN6219747714_768x1280.jpg,2019-10-20_PaleSloth_ZH-CN6293546034_1024x768.jpg,768x1280,1024x768,0.204273
2019-10-19_HalfMoonBayPumpkin_ZH-CN6219747714_768x1280.jpg,2019-10-20_PaleSloth_ZH-CN6293546034_800x600.jpg,768x1280,800x600,0.198416
2019-10-19_HalfMoonBayPumpkin_ZH-CN6219747714_768x1280.jpg,2019-10-20_PaleSloth_ZH-CN6293546034_800x480.jpg,768x1280,800x480,0.1256
2019-10-19_HalfMoonBayPumpkin_ZH-CN6219747714_768x1280.jpg,2019-10-20_PaleSloth_ZH-CN6293546034_768x1280.jpg,768x1280,768x1280,0.364241
2019-10-19_HalfMoonBayPumpkin_ZH-CN6219747714_768x1280.jpg,2019-10-20_PaleSloth_ZH-CN6293546034_720x1280.jpg,768x1280,720x1280,0.378986
2019-10-19_HalfMoonBayPumpkin_ZH-CN6219747714_768x1280.jpg,2019-10-20_PaleSloth_ZH-CN6293546034_640x480.jpg,768x1280,640x480,0.193192
2019-10-19_HalfMoonBayPumpkin_ZH-CN6219747714_768x1280.jpg,2019-10-20_PaleSloth_ZH-CN6293546034_480x800.jpg,768x1280,480x800,0.292924
2019-10-19_HalfMoonBayPumpkin_ZH-CN6219747714_768x1280.jpg,2019-10-20_PaleSloth_ZH-CN6293546034_400x240.jpg,768x1280,400x240,0.0934607
2019-10-19_HalfMoonBayPumpkin_ZH-CN6219747714_768x1280.jpg,2019-10-20_PaleSloth_ZH-CN6293546034_320x240.jpg,768x1280,320x240,0.16034
2019-10-19_HalfMoonBayPumpkin_ZH-CN6219747714_768x1280.jpg,2019-10-20_PaleSloth_ZH-CN6293546034_240x320.jpg,768x1280,240x320,0.232777
2019-10-21_MistyAshdown_ZH-CN6344044927_768x1280.jpg,2019-10-22_CrabAppleBlackbird_ZH-CN6395785205_1920x1080.jpg,768x1280,1920x1080,0.0780778
2019-10-21_MistyAshdown_ZH-CN6344044927_768x1280.jpg,2019-10-22_CrabAppleBlackbird_ZH-CN6395785205_1366x768.jpg,768x1280,1366x768,0.0794081
2019-10-21_MistyAshdown_ZH-CN6344044927_768x1280.jpg,2019-10-22_CrabAppleBlackbird_ZH-CN6395785205_1280x768.jpg,768x1280,1280x768,0.0879548
2019-10-21_MistyAshdown_ZH-CN6344044927_768x1280.jpg,2019-10-22_CrabAppleBlackbird_ZH-CN6395785205_1024x768.jpg,768x1280,1024x768,0.110544
