图片名,分辨率1,分辨率2,相似性检验结果
AerialKluaneNP_ZH-CN4080112842,768x1280,400x240,0.933272
AerialKluaneNP_ZH-CN4080112842,768x1280,320x240,0.952678
AerialKluaneNP_ZH-CN4080112842,768x1280,240x320,0.920362
SemucChampey_ZH-CN1774527432,768x1280,1920x1080,0.893542
SemucChampey_ZH-CN1774527432,768x1280,1366x768,0.887003
SemucChampey_ZH-CN1774527432,768x1280,1280x768,0.915758
SemucChampey_ZH-CN1774527432,768x1280,1024x768,0.822822
SemucChampey_ZH-CN1774527432,768x1280,800x600,0.916561
SemucChampey_ZH-CN1774527432,768x1280,800x480,0.946692
SemucChampey_ZH-CN1774527432,768x1280,768x1280,1
SemucChampey_ZH-CN1774527432,768x1280,720x1280,0.998134
SemucChampey_ZH-CN1774527432,768x1280,640x480,0.916886
SemucChampey_ZH-CN1774527432,768x1280,480x800,0.928204
SemucChampey_ZH-CN1774527432,768x1280,400x240,0.938417
SemucChampey_ZH-CN1774527432,768x1280,320x240,0.918567
SemucChampey_ZH-CN1774527432,768x1280,240x320,0.949877
LakeBaikal_ZH-CN1853812638,768x1280,1920x1080,0.135972
LakeBaikal_ZH-CN1853812638,768x1280,1366x768,0.675595
LakeBaikal_ZH-CN1853812638,768x1280,1280x768,0.723013
LakeBaikal_ZH-CN1853812638,768x1280,1024x768,0.113274
LakeBaikal_ZH-CN1853812638,768x1280,800x600,0.643113
LakeBaikal_ZH-CN1853812638,768x1280,800x480,0.722927
LakeBaikal_ZH-CN1853812638,768x1280,768x1280,1
LakeBaikal_ZH-CN1853812638,768x1280,720x1280,0.995295
LakeBaikal_ZH-CN1853812638,768x1280,640x480,0.646731
LakeBaikal_ZH-CN1853812638,768x1280,480x800,0.170575
LakeBaikal_ZH-CN1853812638,768x1280,400x240,0.702654
LakeBaikal_ZH-CN1853812638,768x1280,320x240,0.118638
LakeBaikal_ZH-CN1853812638,768x1280,240x320,0.598597
ReddishEgret_ZH-CN9249712983,768x1280,1920x1080,0.764102
ReddishEgret_ZH-CN9249712983,768x1280,1366x768,0.742745
ReddishEgret_ZH-CN9249712983,768x1280,1280x768,0.744608
ReddishEgret_ZH-CN9249712983,768x1280,1024x768,0.67298
ReddishEgret_ZH-CN9249712983,768x1280,800x600,0.689415
ReddishEgret_ZH-CN9249712983,768x1280,800x480,0.764087
ReddishEgret_ZH-CN9249712983,768x1280,768x1280,1
ReddishEgret_ZH-CN9249712983,768x1280,720x1280,0.995851
ReddishEgret_ZH-CN9249712983,768x1280,640x480,0.683738
ReddishEgret_ZH-CN9249712983,768x1280,480x800,0.624993
ReddishEgret_ZH-CN9249712983,768x1280,400x240,0.774176
ReddishEgret_ZH-CN9249712983,768x1280,320x240,0.672316
ReddishEgret_ZH-CN9249712983,768x1280,240x320,0.854921
OberweissbacherBergbahn_ZH-CN1289048050,720x1280,1920x1080,0.844833
OberweissbacherBergbahn_ZH-CN1289048050,720x1280,1024x768,0.64055
OberweissbacherBergbahn_ZH-CN1289048050,720x1280,800x600,0.677804
OberweissbacherBergbahn_ZH-CN1289048050,720x1280,800x480,0.797906
OberweissbacherBergbahn_ZH-CN1289048050,720x1280,768x1280,0.998967
OberweissbacherBergbahn_ZH-CN1289048050,720x1280,720x1280,1
OberweissbacherBergbahn_ZH-CN1289048050,720x1280,640x480,0.690783
OberweissbacherBergbahn_ZH-CN1289048050,720x1280,480x800,0.92686
OberweissbacherBergbahn_ZH-CN1289048050,720x1280,400x240,0.695519
OberweissbacherBergbahn_ZH-CN1289048050,720x1280,320x240,0.623143
OberweissbacherBergbahn_ZH-CN1289048050,720x1280,240x320,0.820855
MeerkatHuddle_ZH-CN1358126294,768x1280,1920x1080,0.965501
MeerkatHuddle_ZH-CN1358126294,768x1280,1366x768,0.962215
MeerkatHuddle_ZH-CN1358126294,768x1280,1280x768,0.959799
MeerkatHuddle_ZH-CN1358126294,768x1280,1024x768,0.949002
MeerkatHuddle_ZH-CN1358126294,768x1280,800x600,0.954241
MeerkatHuddle_ZH-CN1358126294,768x1280,800x480,0.916125
MeerkatHuddle_ZH-CN1358126294,768x1280,768x1280,1
MeerkatHuddle_ZH-CN1358126294,768x1280,720x1280,0.998334
MeerkatHuddle_ZH-CN1358126294,768x1280,640x480,0.955484
MeerkatHuddle_ZH-CN1358126294,768x1280,480x800,0.948743
MeerkatHuddle_ZH-CN1358126294,768x1280,400x240,0.923011
MeerkatHuddle_ZH-CN1358126294,768x1280,320x240,0.952372
MeerkatHuddle_ZH-CN1358126294,768x1280,240x320,0.920022
RapaNuiFestival_ZH-CN1417623441,768x1280,1920x1080,0.872278
RapaNuiFestival_ZH-CN1417623441,768x1280,1366x768,0.871681
RapaNuiFestival_ZH-CN1417623441,768x1280,1280x768,0.876225
RapaNuiFestival_ZH-CN1417623441,768x1280,1024x768,0.812554
RapaNuiFestival_ZH-CN1417623441,768x1280,800x600,0.805757
RapaNuiFestival_ZH-CN1417623441,768x1280,800x480,0.877079
RapaNuiFestival_ZH-CN1417623441,768x1280,768x1280,1
RapaNuiFestival_ZH-CN1417623441,768x1280,720x1280,0.998789
RapaNuiFestival_ZH-CN1417623441,768x1280,640x480,0.811923
RapaNuiFestival_ZH-CN1417623441,768x1280,480x800,0.842095
RapaNuiFestival_ZH-CN1417623441,768x1280,400x240,0.883317
RapaNuiFestival_ZH-CN1417623441,768x1280,320x240,0.794529
RapaNuiFestival_ZH-CN1417623441,768x1280,240x320,0.912744
LionRock_ZH-CN1466577021,768x1280,1920x1080,0.786589
LionRock_ZH-CN1466577021,768x1280,1366x768,0.721895
LionRock_ZH-CN1466577021,768x1280,1280x768,0.741051
LionRock_ZH-CN1466577021,768x1280,1024x768,0.303042
LionRock_ZH-CN1466577021,768x1280,800x600,0.360582
LionRock_ZH-CN1466577021,768x1280,800x480,0.410416
LionRock_ZH-CN1466577021,768x1280,768x1280,1
LionRock_ZH-CN1466577021,768x1280,720x1280,0.996969
LionRock_ZH-CN1466577021,768x1280,640x480,0.379464
LionRock_ZH-CN1466577021,768x1280,480x800,0.534647
LionRock_ZH-CN1466577021,768x1280,400x240,0.402801
LionRock_ZH-CN1466577021,768x1280,320x240,0.427234
LionRock_ZH-CN1466577021,768x1280,240x320,0.686438
AlbertaBubbles_ZH-CN1528424173,768x1280,1920x1080,0.934048
AlbertaBubbles_ZH-CN1528424173,768x1280,1366x768,0.931005
AlbertaBubbles_ZH-CN1528424173,768x1280,1280x768,0.932093
AlbertaBubbles_ZH-CN1528424173,768x1280,1024x768,0.822338
AlbertaBubbles_ZH-CN1528424173,768x1280,800x600,0.76676
AlbertaBubbles_ZH-CN1528424173,768x1280,800x480,0.899329
AlbertaBubbles_ZH-CN1528424173,768x1280,768x1280,1
AlbertaBubbles_ZH-CN1528424173,768x1280,720x1280,0.999388
AlbertaBubbles_ZH-CN1528424173,768x1280,640x480,0.761586
AlbertaBubbles_ZH-CN1528424173,768x1280,480x800,0.992475
AlbertaBubbles_ZH-CN1528424173,768x1280,400x240,0.86676
AlbertaBubbles_ZH-CN1528424173,768x1280,320x240,0.71843
AlbertaBubbles_ZH-CN1528424173,768x1280,240x320,0.974037
SneezeSpring_ZH-CN1577114008,768x1280,1920x1080,0.857215
SneezeSpring_ZH-CN1577114008,768x1280,1366x768,0.849004
SneezeSpring_ZH-CN1577114008,768x1280,1280x768,0.858734
SneezeSpring_ZH-CN1577114008,768x1280,1024x768,0.913201
SneezeSpring_ZH-CN1577114008,768x1280,800x600,0.908135
SneezeSpring_ZH-CN1577114008,768x1280,800x480,0.8802
SneezeSpring_ZH-CN1577114008,768x1280,768x1280,1
SneezeSpring_ZH-CN1577114008,768x1280,720x1280,0.998734
SneezeSpring_ZH-CN1577114008,768x1280,640x480,0.907701
SneezeSpring_ZH-CN1577114008,768x1280,480x800,0.873728
SneezeSpring_ZH-CN1577114008,768x1280,400x240,0.882188
SneezeSpring_ZH-CN1577114008,768x1280,320x240,0.890934
SneezeSpring_ZH-CN1577114008,768x1280,240x320,0.828706
QuebecWinter_ZH-CN1626582820,768x1280,1920x1080,0.905849
QuebecWinter_ZH-CN1626582820,768x1280,1366x768,0.893954
QuebecWinter_ZH-CN1626582820,768x1280,1280x768,0.894179
QuebecWinter_ZH-CN1626582820,768x1280,1024x768,0.555011
QuebecWinter_ZH-CN1626582820,768x1280,800x600,0.558621
QuebecWinter_ZH-CN1626582820,768x1280,800x480,0.925713
QuebecWinter_ZH-CN1626582820,768x1280,768x1280,1
QuebecWinter_ZH-CN1626582820,768x1280,720x1280,0.998578
QuebecWinter_ZH-CN1626582820,768x1280,640x480,0.561197
QuebecWinter_ZH-CN1626582820,768x1280,480x800,0.946706
QuebecWinter_ZH-CN1626582820,768x1280,400x240,0.930722
QuebecWinter_ZH-CN1626582820,768x1280,320x240,0.553797
QuebecWinter_ZH-CN1626582820,768x1280,240x320,0.535661
Lanternfestival2020_ZH-CN9333703076,768x1280,1920x1080,0.594032
Lanternfestival2020_ZH-CN9333703076,768x1280,1366x768,0.560876
Lanternfestival2020_ZH-CN9333703076,768x1280,1280x768,0.647788
Lanternfestival2020_ZH-CN9333703076,768x1280,1024x768,0.624795
Lanternfestival2020_ZH-CN9333703076,768x1280,800x600,0.786998
Lanternfestival2020_ZH-CN9333703076,768x1280,800x480,0.688227
Lanternfestival2020_ZH-CN9333703076,768x1280,768x1280,1
Lanternfestival2020_ZH-CN9333703076,768x1280,720x1280,0.996377
Lanternfestival2020_ZH-CN9333703076,768x1280,640x480,0.817404
Lanternfestival2020_ZH-CN9333703076,768x1280,480x800,0.916046
Lanternfestival2020_ZH-CN9333703076,768x1280,400x240,0.811754
Lanternfestival2020_ZH-CN9333703076,768x1280,320x240,0.894147
Lanternfestival2020_ZH-CN9333703076,768x1280,240x320,0.917822
ArgaosRidge_ZH-CN1737206146,768x1280,1920x1080,0.626875
ArgaosRidge_ZH-CN1737206146,768x1280,1366x768,0.642137
ArgaosRidge_ZH-CN1737206146,768x1280,1280x768,0.70106
ArgaosRidge_ZH-CN1737206146,768x1280,1024x768,0.531856
ArgaosRidge_ZH-CN1737206146,768x1280,800x600,0.520382
ArgaosRidge_ZH-CN1737206146,768x1280,800x480,0.463293
ArgaosRidge_ZH-CN1737206146,768x1280,768x1280,1
ArgaosRidge_ZH-CN1737206146,768x1280,720x1280,0.994397
ArgaosRidge_ZH-CN1737206146,768x1280,640x480,0.521981
ArgaosRidge_ZH-CN1737206146,768x1280,480x800,0.601544
ArgaosRidge_ZH-CN1737206146,768x1280,400x240,0.457531
ArgaosRidge_ZH-CN1737206146,768x1280,320x240,0.517276
ArgaosRidge_ZH-CN1737206146,768x1280,240x320,0.584946
ButterflyPair_ZH-CN9153450825,768x1280,1920x1080,0.675278
ButterflyPair_ZH-CN9153450825,768x1280,1366x768,0.672012
ButterflyPair_ZH-CN9153450825,768x1280,1280x768,0.737574
ButterflyPair_ZH-CN9153450825,768x1280,1024x768,0.540041
ButterflyPair_ZH-CN9153450825,768x1280,800x600,0.530241
ButterflyPair_ZH-CN9153450825,768x1280,800x480,0.645037
ButterflyPair_ZH-CN9153450825,768x1280,768x1280,1
ButterflyPair_ZH-CN9153450825,768x1280,720x1280,0.99388
ButterflyPair_ZH-CN9153450825,768x1280,640x480,0.51301
ButterflyPair_ZH-CN9153450825,768x1280,480x800,0.798002
ButterflyPair_ZH-CN9153450825,768x1280,400x240,0.623265
ButterflyPair_ZH-CN9153450825,768x1280,320x240,0.477776
ButterflyPair_ZH-CN9153450825,768x1280,240x320,0.719789
BrightonJetty_ZH-CN1526526038,768x1280,1920x1080,0.552982
BrightonJetty_ZH-CN1526526038,768x1280,1366x768,0.248801
BrightonJetty_ZH-CN1526526038,768x1280,1280x768,0.263318
BrightonJetty_ZH-CN1526526038,768x1280,1024x768,0.753816
BrightonJetty_ZH-CN1526526038,768x1280,800x600,0.754674
BrightonJetty_ZH-CN1526526038,768x1280,800x480,0.758697
BrightonJetty_ZH-CN1526526038,768x1280,768x1280,1
BrightonJetty_ZH-CN1526526038,768x1280,720x1280,0.995027
BrightonJetty_ZH-CN1526526038,768x1280,640x480,0.757379
BrightonJetty_ZH-CN1526526038,768x1280,480x800,0.762665
BrightonJetty_ZH-CN1526526038,768x1280,400x240,0.752045
BrightonJetty_ZH-CN1526526038,768x1280,320x240,0.761634
BrightonJetty_ZH-CN1526526038,768x1280,240x320,0.891447
PinzonIslandTortoise_ZH-CN2697727225,768x1280,1920x1080,0.968334
PinzonIslandTortoise_ZH-CN2697727225,768x1280,1366x768,0.982138
PinzonIslandTortoise_ZH-CN2697727225,768x1280,1280x768,0.943791
PinzonIslandTortoise_ZH-CN2697727225,768x1280,1024x768,0.987263
PinzonIslandTortoise_ZH-CN2697727225,768x1280,800x600,0.975813
PinzonIslandTortoise_ZH-CN2697727225,768x1280,800x480,0.986265
PinzonIslandTortoise_ZH-CN2697727225,768x1280,768x1280,1
PinzonIslandTortoise_ZH-CN2697727225,768x1280,720x1280,0.999512
PinzonIslandTortoise_ZH-CN2697727225,768x1280,640x480,0.970997
PinzonIslandTortoise_ZH-CN2697727225,768x1280,480x800,0.943653
PinzonIslandTortoise_ZH-CN2697727225,768x1280,400x240,0.982628
PinzonIslandTortoise_ZH-CN2697727225,768x1280,320x240,0.967534
PinzonIslandTortoise_ZH-CN2697727225,768x1280,240x320,0.929295
AbiquaFalls_ZH-CN2781539758,768x1280,1920x1080,0.789235
AbiquaFalls_ZH-CN2781539758,768x1280,1366x768,0.79686
AbiquaFalls_ZH-CN2781539758,768x1280,1280x768,0.838201
AbiquaFalls_ZH-CN2781539758,768x1280,1024x768,0.787663
AbiquaFalls_ZH-CN2781539758,768x1280,800x600,0.825658
AbiquaFalls_ZH-CN2781539758,768x1280,800x480,0.723555
AbiquaFalls_ZH-CN2781539758,768x1280,768x1280,1
AbiquaFalls_ZH-CN2781539758,768x1280,720x1280,0.992492
AbiquaFalls_ZH-CN2781539758,768x1280,640x480,0.837172
AbiquaFalls_ZH-CN2781539758,768x1280,480x800,0.947947
AbiquaFalls_ZH-CN2781539758,768x1280,400x240,0.653313
AbiquaFalls_ZH-CN2781539758,768x1280,320x240,0.77018
AbiquaFalls_ZH-CN2781539758,768x1280,240x320,0.835699
CorsicaHeart_ZH-CN2795615037,768x1280,1920x1080,0.819878
CorsicaHeart_ZH-CN2795615037,768x1280,1366x768,0.819808
CorsicaHeart_ZH-CN2795615037,768x1280,1280x768,0.840722
CorsicaHeart_ZH-CN2795615037,768x1280,1024x768,0.928107
CorsicaHeart_ZH-CN2795615037,768x1280,800x600,0.931303
CorsicaHeart_ZH-CN2795615037,768x1280,800x480,0.842893
CorsicaHeart_ZH-CN2795615037,768x1280,768x1280,1
CorsicaHeart_ZH-CN2795615037,768x1280,720x1280,0.999431
CorsicaHeart_ZH-CN2795615037,768x1280,640x480,0.929346
CorsicaHeart_ZH-CN2795615037,768x1280,480x800,0.866742
CorsicaHeart_ZH-CN2795615037,768x1280,400x240,0.846112
CorsicaHeart_ZH-CN2795615037,768x1280,320x240,0.926562
CorsicaHeart_ZH-CN2795615037,768x1280,240x320,0.867335
HumpbackHerring_ZH-CN2868885675,768x1280,1920x1080,0.444107
HumpbackHerring_ZH-CN2868885675,768x1280,1366x768,0.551407
HumpbackHerring_ZH-CN2868885675,768x1280,1280x768,0.61274
HumpbackHerring_ZH-CN2868885675,768x1280,1024x768,0.404418
HumpbackHerring_ZH-CN2868885675,768x1280,800x600,0.447157
HumpbackHerring_ZH-CN2868885675,768x1280,800x480,0.625517
HumpbackHerring_ZH-CN2868885675,768x1280,768x1280,1
HumpbackHerring_ZH-CN2868885675,768x1280,720x1280,0.991812
HumpbackHerring_ZH-CN2868885675,768x1280,640x480,0.443549
HumpbackHerring_ZH-CN2868885675,768x1280,480x800,0.667185
HumpbackHerring_ZH-CN2868885675,768x1280,400x240,0.655055
HumpbackHerring_ZH-CN2868885675,768x1280,320x240,0.509908
HumpbackHerring_ZH-CN2868885675,768x1280,240x320,0.720818
TaikanCrane_ZH-CN3416122324,768x1280,1920x1080,0.878933
TaikanCrane_ZH-CN3416122324,768x1280,1366x768,0.848968
TaikanCrane_ZH-CN3416122324,768x1280,1280x768,0.889546
TaikanCrane_ZH-CN3416122324,768x1280,1024x768,0.873704
TaikanCrane_ZH-CN3416122324,768x1280,800x600,0.897756
TaikanCrane_ZH-CN3416122324,768x1280,800x480,0.889789
TaikanCrane_ZH-CN3416122324,768x1280,768x1280,1
TaikanCrane_ZH-CN3416122324,768x1280,720x1280,0.999525
TaikanCrane_ZH-CN3416122324,768x1280,640x480,0.900529
TaikanCrane_ZH-CN3416122324,768x1280,480x800,0.988824
TaikanCrane_ZH-CN3416122324,768x1280,400x240,0.871537
TaikanCrane_ZH-CN3416122324,768x1280,320x240,0.884723
TaikanCrane_ZH-CN3416122324,768x1280,240x320,0.986007
PineconesSwap_ZH-CN3478765581,768x1280,1920x1080,0.59503
PineconesSwap_ZH-CN3478765581,768x1280,1366x768,0.586613
PineconesSwap_ZH-CN3478765581,768x1280,1280x768,0.58849
PineconesSwap_ZH-CN3478765581,768x1280,1024x768,0.50768
PineconesSwap_ZH-CN3478765581,768x1280,800x600,0.531481
PineconesSwap_ZH-CN3478765581,768x1280,800x480,0.536109
PineconesSwap_ZH-CN3478765581,768x1280,768x1280,1
PineconesSwap_ZH-CN3478765581,768x1280,720x1280,0.995487
PineconesSwap_ZH-CN3478765581,768x1280,640x480,0.526406
PineconesSwap_ZH-CN3478765581,768x1280,480x800,0.943791
PineconesSwap_ZH-CN3478765581,768x1280,400x240,0.547723
PineconesSwap_ZH-CN3478765581,768x1280,320x240,0.524101
PineconesSwap_ZH-CN3478765581,768x1280,240x320,0.547389
PlutoCrescent_ZH-CN3538488331,768x1280,1920x1080,0.980801
PlutoCrescent_ZH-CN3538488331,768x1280,1366x768,0.979198
PlutoCrescent_ZH-CN3538488331,768x1280,1280x768,0.985191
PlutoCrescent_ZH-CN3538488331,768x1280,1024x768,0.921946
PlutoCrescent_ZH-CN3538488331,768x1280,800x600,0.912993
PlutoCrescent_ZH-CN3538488331,768x1280,800x480,0.931663
PlutoCrescent_ZH-CN3538488331,768x1280,768x1280,1
PlutoCrescent_ZH-CN3538488331,768x1280,720x1280,0.999991
PlutoCrescent_ZH-CN3538488331,768x1280,640x480,0.910309
PlutoCrescent_ZH-CN3538488331,768x1280,480x800,0.992787
PlutoCrescent_ZH-CN3538488331,768x1280,400x240,0.926965
PlutoCrescent_ZH-CN3538488331,768x1280,320x240,0.90946
PlutoCrescent_ZH-CN3538488331,768x1280,240x320,0.989619
WanderingAlbatross_ZH-CN3609426361,768x1280,1920x1080,0.863727
WanderingAlbatross_ZH-CN3609426361,768x1280,1366x768,0.943811
WanderingAlbatross_ZH-CN3609426361,768x1280,1280x768,0.944542
WanderingAlbatross_ZH-CN3609426361,768x1280,1024x768,0.941451
WanderingAlbatross_ZH-CN3609426361,768x1280,800x600,0.940522
WanderingAlbatross_ZH-CN3609426361,768x1280,800x480,0.876746
WanderingAlbatross_ZH-CN3609426361,768x1280,768x1280,1
WanderingAlbatross_ZH-CN3609426361,768x1280,720x1280,0.998858
WanderingAlbatross_ZH-CN3609426361,768x1280,640x480,0.942554
WanderingAlbatross_ZH-CN3609426361,768x1280,480x800,0.985824
WanderingAlbatross_ZH-CN3609426361,768x1280,400x240,0.875465
WanderingAlbatross_ZH-CN3609426361,768x1280,320x240,0.943629
WanderingAlbatross_ZH-CN3609426361,768x1280,240x320,0.967618
CloudsPelmo_ZH-CN3713829654,768x1280,1920x1080,0.961546
CloudsPelmo_ZH-CN3713829654,768x1280,1366x768,0.950436
CloudsPelmo_ZH-CN3713829654,768x1280,1280x768,0.954546
CloudsPelmo_ZH-CN3713829654,768x1280,1024x768,0.93078
CloudsPelmo_ZH-CN3713829654,768x1280,800x600,0.942993
CloudsPelmo_ZH-CN3713829654,768x1280,800x480,0.957106
CloudsPelmo_ZH-CN3713829654,768x1280,768x1280,1
CloudsPelmo_ZH-CN3713829654,768x1280,720x1280,0.999426
CloudsPelmo_ZH-CN3713829654,768x1280,640x480,0.952153
CloudsPelmo_ZH-CN3713829654,768x1280,480x800,0.920478
CloudsPelmo_ZH-CN3713829654,768x1280,400x240,0.9602
CloudsPelmo_ZH-CN3713829654,768x1280,320x240,0.958081
CloudsPelmo_ZH-CN3713829654,768x1280,240x320,0.417893
UffingStaffelseeWinter_ZH-CN4001263375,768x1280,1920x1080,0.877922
UffingStaffelseeWinter_ZH-CN4001263375,768x1280,1366x768,0.871267
UffingStaffelseeWinter_ZH-CN4001263375,768x1280,1280x768,0.954944
UffingStaffelseeWinter_ZH-CN4001263375,768x1280,1024x768,0.661965
UffingStaffelseeWinter_ZH-CN4001263375,768x1280,800x600,0.87427
UffingStaffelseeWinter_ZH-CN4001263375,768x1280,800x480,0.93815
UffingStaffelseeWinter_ZH-CN4001263375,768x1280,768x1280,1
UffingStaffelseeWinter_ZH-CN4001263375,768x1280,720x1280,0.992282
UffingStaffelseeWinter_ZH-CN4001263375,768x1280,640x480,0.894768
UffingStaffelseeWinter_ZH-CN4001263375,768x1280,480x800,0.971396
UffingStaffelseeWinter_ZH-CN4001263375,768x1280,400x240,0.917258
UffingStaffelseeWinter_ZH-CN4001263375,768x1280,320x240,0.905879
UffingStaffelseeWinter_ZH-CN4001263375,768x1280,240x320,0.92024
MalhamStars_ZH-CN4163177154,768x1280,1920x1080,0.925474
MalhamStars_ZH-CN4163177154,768x1280,1366x768,0.939181
MalhamStars_ZH-CN4163177154,768x1280,1280x768,0.933541
MalhamStars_ZH-CN4163177154,768x1280,1024x768,0.917313
MalhamStars_ZH-CN4163177154,768x1280,800x600,0.945326
MalhamStars_ZH-CN4163177154,768x1280,800x480,0.926454
MalhamStars_ZH-CN4163177154,768x1280,768x1280,1
MalhamStars_ZH-CN4163177154,768x1280,720x1280,0.998175
MalhamStars_ZH-CN4163177154,768x1280,640x480,0.949418
MalhamStars_ZH-CN4163177154,768x1280,480x800,0.914627
MalhamStars_ZH-CN4163177154,768x1280,400x240,0.913495
MalhamStars_ZH-CN4163177154,768x1280,320x240,0.948787
MalhamStars_ZH-CN4163177154,768x1280,240x320,0.950417
LakeGullMN_ZH-CN5281494536,768x1280,1920x1080,0.836429
LakeGullMN_ZH-CN5281494536,768x1280,1366x768,0.935827
LakeGullMN_ZH-CN5281494536,768x1280,1280x768,0.901443
LakeGullMN_ZH-CN5281494536,768x1280,1024x768,0.673462
LakeGullMN_ZH-CN5281494536,768x1280,800x600,0.727568
LakeGullMN_ZH-CN5281494536,768x1280,800x480,0.813006
LakeGullMN_ZH-CN5281494536,768x1280,768x1280,1
LakeGullMN_ZH-CN5281494536,768x1280,720x1280,0.997025
LakeGullMN_ZH-CN5281494536,768x1280,640x480,0.733694
LakeGullMN_ZH-CN5281494536,768x1280,480x800,0.972265
LakeGullMN_ZH-CN5281494536,768x1280,400x240,0.803295
LakeGullMN_ZH-CN5281494536,768x1280,320x240,0.819203
LakeGullMN_ZH-CN5281494536,768x1280,240x320,0.924835
Windhorses_ZH-CN5349922758,768x1280,1920x1080,0.750447
Windhorses_ZH-CN5349922758,768x1280,1366x768,0.76136
Windhorses_ZH-CN5349922758,768x1280,1280x768,0.785541
Windhorses_ZH-CN5349922758,768x1280,1024x768,0.940332
Windhorses_ZH-CN5349922758,768x1280,800x600,0.939629
Windhorses_ZH-CN5349922758,768x1280,800x480,0.759536
Windhorses_ZH-CN5349922758,768x1280,768x1280,1
Windhorses_ZH-CN5349922758,768x1280,720x1280,0.998913
Windhorses_ZH-CN5349922758,768x1280,640x480,0.932009
Windhorses_ZH-CN5349922758,768x1280,480x800,0.873466
Windhorses_ZH-CN5349922758,768x1280,400x240,0.810119
Windhorses_ZH-CN5349922758,768x1280,320x240,0.923762
Windhorses_ZH-CN5349922758,768x1280,240x320,0.877466
MundoFalls_ROW9309097946,768x1280,1920x1080,0.791332
MundoFalls_ROW9309097946,768x1280,1366x768,0.799582
MundoFalls_ROW9309097946,768x1280,1280x768,0.89389
MundoFalls_ROW9309097946,768x1280,1024x768,0.720533
MundoFalls_ROW9309097946,768x1280,800x600,0.794272
MundoFalls_ROW9309097946,768x1280,800x480,0.766709
MundoFalls_ROW9309097946,768x1280,768x1280,1
MundoFalls_ROW9309097946,768x1280,720x1280,0.996727
MundoFalls_ROW9309097946,768x1280,640x480,0.760871
MundoFalls_ROW9309097946,768x1280,480x800,0.958826
MundoFalls_ROW9309097946,768x1280,400x240,0.731379
MundoFalls_ROW9309097946,768x1280,320x240,0.689067
MundoFalls_ROW9309097946,768x1280,240x320,0.893271
AcadiaSunrise_ZH-CN5619713848,768x1280,1920x1080,0.878534
AcadiaSunrise_ZH-CN5619713848,768x1280,1366x768,0.881571
AcadiaSunrise_ZH-CN5619713848,768x1280,1280x768,0.891214
AcadiaSunrise_ZH-CN5619713848,768x1280,1024x768,0.805999
AcadiaSunrise_ZH-CN5619713848,768x1280,800x600,0.799933
AcadiaSunrise_ZH-CN5619713848,768x1280,800x480,0.783602
AcadiaSunrise_ZH-CN5619713848,768x1280,768x1280,1
AcadiaSunrise_ZH-CN5619713848,768x1280,720x1280,0.996757
AcadiaSunrise_ZH-CN5619713848,768x1280,640x480,0.800405
AcadiaSunrise_ZH-CN5619713848,768x1280,480x800,0.925583
AcadiaSunrise_ZH-CN5619713848,768x1280,400x240,0.767215
AcadiaSunrise_ZH-CN5619713848,768x1280,320x240,0.783179
AcadiaSunrise_ZH-CN5619713848,768x1280,240x320,0.869225
PBWhaleBones_ZH-CN5771331489,768x1280,1920x1080,0.871153
PBWhaleBones_ZH-CN5771331489,768x1280,1366x768,0.882491
PBWhaleBones_ZH-CN5771331489,768x1280,1280x768,0.890574
PBWhaleBones_ZH-CN5771331489,768x1280,1024x768,0.480781
PBWhaleBones_ZH-CN5771331489,768x1280,800x600,0.677454
PBWhaleBones_ZH-CN5771331489,768x1280,800x480,0.807674
PBWhaleBones_ZH-CN5771331489,768x1280,768x1280,1
PBWhaleBones_ZH-CN5771331489,768x1280,720x1280,0.995578
PBWhaleBones_ZH-CN5771331489,768x1280,640x480,0.704685
PBWhaleBones_ZH-CN5771331489,768x1280,480x800,0.723499
PBWhaleBones_ZH-CN5771331489,768x1280,400x240,0.77472
PBWhaleBones_ZH-CN5771331489,768x1280,320x240,0.708798
PBWhaleBones_ZH-CN5771331489,768x1280,240x320,0.676926
OtterCreekVT_ZH-CN0564511657,768x1280,1920x1080,0.984061
OtterCreekVT_ZH-CN0564511657,768x1280,1366x768,0.247876
OtterCreekVT_ZH-CN0564511657,768x1280,1280x768,0.264026
